order_id,customer_id,order_date,order_status,total_amount,payment_method,customer_city,customer_state,product_category,customer_rating,delivery_days
ORD000891,CUST01475,2023-05-10 23:11:01.812362472,Shipped,457.7,Credit Card,Fortaleza,CE,Books,5,1
ORD000892,CUST00173,2023-05-11 02:41:18.735747150,Delivered,374.69,Debit Card,Sao Paulo,SP,Electronics,1,7
ORD000893,CUST00653,2023-05-11 06:11:35.659131826,Delivered,114.96,Debit Card,Sao Paulo,CE,Sports,5,9
ORD000894,CUST00754,2023-05-11 09:41:52.582516504,Delivered,424.82,Debit Card,Fortaleza,CE,Books,5,6
ORD000895,CUST01244,2023-05-11 13:12:09.505901180,Processing,117.81,Credit Card,Fortaleza,CE,Electronics,5,10
ORD000896,CUST01662,2023-05-11 16:42:26.429285858,Delivered,376.59,Debit Card,Fortaleza,BA,Books,4,2
ORD000897,CUST01082,2023-05-11 20:12:43.352670534,Delivered,349.09,Credit Card,Brasilia,RJ,Sports,5,13
ORD000898,CUST01684,2023-05-11 23:43:00.276055212,Delivered,384.27,Credit Card,Salvador,CE,Electronics,4,8
ORD000899,CUST00476,2023-05-12 03:13:17.199439888,Delivered,275.69,Debit Card,Rio de Janeiro,SP,Books,4,9
ORD000900,CUST00456,2023-05-12 06:43:34.122824566,Delivered,326.59,Credit Card,Rio de Janeiro,CE,Home & Garden,2,10
ORD000901,CUST00829,2023-05-12 10:13:51.046209242,Delivered,477.59,Credit Card,Rio de Janeiro,BA,Electronics,5,8
ORD000902,CUST00895,2023-05-12 13:44:07.969593918,Delivered,68.52,Credit Card,Fortaleza,BA,Books,4,9
ORD000903,CUST01385,2023-05-12 17:14:24.892978596,Delivered,168.25,Credit Card,Fortaleza,CE,Home & Garden,5,1
ORD000904,CUST01959,2023-05-12 20:44:41.816363272,Delivered,313.45,Credit Card,Fortaleza,DF,Electronics,5,3
ORD000905,CUST01025,2023-05-13 00:14:58.739747950,Processing,482.75,Credit Card,Brasilia,RJ,Books,5,3
ORD000906,CUST00387,2023-05-13 03:45:15.663132626,Delivered,65.88,Debit Card,Brasilia,SP,Sports,5,14
ORD000907,CUST01997,2023-05-13 07:15:32.586517304,Delivered,30.82,Credit Card,Brasilia,SP,Electronics,5,9
ORD000908,CUST00348,2023-05-13 10:45:49.509901980,Delivered,46.76,Cash,Brasilia,SP,Electronics,5,3
ORD000909,CUST00190,2023-05-13 14:16:06.433286658,Delivered,45.15,Credit Card,Sao Paulo,SP,Home & Garden,5,14
ORD000910,CUST00505,2023-05-13 17:46:23.356671334,Delivered,455.75,Credit Card,Brasilia,BA,Beauty,3,10
ORD000911,CUST01215,2023-05-13 21:16:40.280056012,Delivered,366.2,Debit Card,Brasilia,RJ,Beauty,3,1
ORD000912,CUST01532,2023-05-14 00:46:57.203440688,Delivered,345.01,Credit Card,Brasilia,CE,Books,2,3
ORD000913,CUST01393,2023-05-14 04:17:14.126825366,Shipped,270.83,PayPal,Rio de Janeiro,CE,Sports,4,2
ORD000914,CUST01433,2023-05-14 07:47:31.050210042,Delivered,395.34,Debit Card,Rio de Janeiro,DF,Home & Garden,4,9
ORD000915,CUST00824,2023-05-14 11:17:47.973594720,Processing,94.71,Credit Card,Rio de Janeiro,CE,Electronics,5,14
ORD000916,CUST00929,2023-05-14 14:48:04.896979396,Shipped,208.13,PayPal,Salvador,RJ,Beauty,5,1
ORD000917,CUST00934,2023-05-14 18:18:21.820364072,Delivered,255.2,Credit Card,Sao Paulo,CE,Home & Garden,4,11
ORD000918,CUST01141,2023-05-14 21:48:38.743748750,Delivered,73.0,Cash,Fortaleza,BA,Home & Garden,5,2
ORD000919,CUST00134,2023-05-15 01:18:55.667133426,Delivered,221.37,PayPal,Brasilia,CE,Home & Garden,5,1
ORD000920,CUST00058,2023-05-15 04:49:12.590518104,Delivered,171.92,Debit Card,Rio de Janeiro,SP,Electronics,4,9
ORD000921,CUST01580,2023-05-15 08:19:29.513902780,Delivered,37.08,Credit Card,Sao Paulo,SP,Clothing,5,7
ORD000922,CUST00685,2023-05-15 11:49:46.437287458,Delivered,85.63,Credit Card,Brasilia,SP,Home & Garden,5,14
ORD000923,CUST00672,2023-05-15 15:20:03.360672134,Delivered,386.74,Credit Card,Salvador,SP,Clothing,3,13
ORD000924,CUST00173,2023-05-15 18:50:20.284056812,Delivered,28.66,Credit Card,Fortaleza,BA,Beauty,5,1
ORD000925,CUST01853,2023-05-15 22:20:37.207441488,Delivered,468.44,Credit Card,Brasilia,BA,Sports,2,13
ORD000926,CUST00815,2023-05-16 01:50:54.130826166,Delivered,61.48,Cash,Fortaleza,BA,Beauty,4,13
ORD000927,CUST01173,2023-05-16 05:21:11.054210842,Shipped,403.63,Credit Card,Brasilia,CE,Sports,5,10
ORD000928,CUST00080,2023-05-16 08:51:27.977595520,Delivered,451.34,Debit Card,Salvador,SP,Sports,5,12
ORD000929,CUST00886,2023-05-16 12:21:44.900980196,Delivered,471.75,Debit Card,Sao Paulo,DF,Beauty,5,6
ORD000930,CUST01237,2023-05-16 15:52:01.824364874,Delivered,436.39,PayPal,Fortaleza,DF,Books,4,5
ORD000931,CUST00203,2023-05-16 19:22:18.747749550,Delivered,158.02,Credit Card,Fortaleza,SP,Electronics,5,10
ORD000932,CUST00764,2023-05-16 22:52:35.671134226,Delivered,179.88,Credit Card,Sao Paulo,RJ,Clothing,4,14
ORD000933,CUST01253,2023-05-17 02:22:52.594518904,Processing,224.74,PayPal,Fortaleza,CE,Books,5,11
ORD000934,CUST01700,2023-05-17 05:53:09.517903580,Delivered,86.86,PayPal,Rio de Janeiro,DF,Clothing,4,5
ORD000935,CUST01251,2023-05-17 09:23:26.441288258,Delivered,30.69,Cash,Sao Paulo,BA,Electronics,5,4
ORD000936,CUST01683,2023-05-17 12:53:43.364672934,Delivered,437.18,Debit Card,Salvador,RJ,Home & Garden,5,3
ORD000937,CUST01556,2023-05-17 16:24:00.288057612,Shipped,285.98,Credit Card,Brasilia,BA,Beauty,5,14
ORD000938,CUST01465,2023-05-17 19:54:17.211442288,Delivered,312.19,Debit Card,Brasilia,RJ,Books,4,13
ORD000939,CUST01426,2023-05-17 23:24:34.134826966,Delivered,464.95,Credit Card,Sao Paulo,RJ,Electronics,5,8
ORD000940,CUST00047,2023-05-18 02:54:51.058211642,Delivered,339.26,Debit Card,Rio de Janeiro,CE,Beauty,5,7
ORD000941,CUST01257,2023-05-18 06:25:07.981596320,Delivered,351.61,Debit Card,Salvador,BA,Books,5,5
ORD000942,CUST01329,2023-05-18 09:55:24.904980996,Delivered,397.74,Debit Card,Brasilia,BA,Sports,5,12
ORD000943,CUST01550,2023-05-18 13:25:41.828365674,Delivered,75.85,Cash,Brasilia,DF,Books,1,9
ORD000944,CUST01167,2023-05-18 16:55:58.751750350,Processing,192.88,Debit Card,Rio de Janeiro,SP,Home & Garden,4,12
ORD000945,CUST01439,2023-05-18 20:26:15.675135028,Delivered,484.74,Credit Card,Fortaleza,SP,Home & Garden,4,7
ORD000946,CUST01537,2023-05-18 23:56:32.598519704,Delivered,463.01,Credit Card,Sao Paulo,DF,Clothing,5,10
ORD000947,CUST01397,2023-05-19 03:26:49.521904382,Delivered,444.36,PayPal,Rio de Janeiro,RJ,Books,5,2
ORD000948,CUST01590,2023-05-19 06:57:06.445289058,Delivered,237.0,Credit Card,Rio de Janeiro,DF,Sports,3,7
ORD000949,CUST01910,2023-05-19 10:27:23.368673734,Delivered,431.45,Credit Card,Rio de Janeiro,DF,Home & Garden,5,7
ORD000950,CUST01283,2023-05-19 13:57:40.292058412,Delivered,43.23,Credit Card,Rio de Janeiro,BA,Clothing,3,4
ORD000951,CUST00656,2023-05-19 17:27:57.215443088,Shipped,91.29,Debit Card,Fortaleza,DF,Sports,4,12
ORD000952,CUST00471,2023-05-19 20:58:14.138827766,Delivered,218.7,Credit Card,Salvador,RJ,Sports,4,12
ORD000953,CUST01977,2023-05-20 00:28:31.062212442,Delivered,252.03,Cash,Rio de Janeiro,SP,Sports,5,8
ORD000954,CUST00971,2023-05-20 03:58:47.985597120,Delivered,146.48,Cash,Rio de Janeiro,CE,Electronics,5,4
ORD000955,CUST01036,2023-05-20 07:29:04.908981796,Delivered,191.11,Cash,Sao Paulo,DF,Home & Garden,4,7
ORD000956,CUST01354,2023-05-20 10:59:21.832366474,Delivered,98.13,Credit Card,Brasilia,DF,Electronics,5,4
ORD000957,CUST00736,2023-05-20 14:29:38.755751150,Delivered,254.78,Cash,Fortaleza,BA,Electronics,3,13
ORD000958,CUST00784,2023-05-20 17:59:55.679135828,Delivered,401.04,Cash,Rio de Janeiro,BA,Home & Garden,4,8
ORD000959,CUST00968,2023-05-20 21:30:12.602520504,Processing,337.45,Cash,Salvador,DF,Books,4,14
ORD000960,CUST00358,2023-05-21 01:00:29.525905182,Delivered,71.74,Debit Card,Salvador,DF,Beauty,4,14
ORD000961,CUST00972,2023-05-21 04:30:46.449289858,Delivered,254.04,Debit Card,Salvador,RJ,Clothing,5,3
ORD000962,CUST01432,2023-05-21 08:01:03.372674536,Delivered,354.87,Credit Card,Sao Paulo,SP,Beauty,5,2
ORD000963,CUST00668,2023-05-21 11:31:20.296059212,Cancelled,274.35,PayPal,Salvador,SP,Beauty,4,10
ORD000964,CUST00373,2023-05-21 15:01:37.219443888,Delivered,208.0,Credit Card,Sao Paulo,CE,Beauty,4,6
ORD000965,CUST01032,2023-05-21 18:31:54.142828566,Delivered,318.52,Credit Card,Fortaleza,SP,Beauty,1,7
ORD000966,CUST01146,2023-05-21 22:02:11.066213242,Delivered,484.95,Cash,Salvador,CE,Home & Garden,4,7
ORD000967,CUST01372,2023-05-22 01:32:27.989597920,Delivered,65.56,Credit Card,Brasilia,BA,Beauty,5,6
ORD000968,CUST00676,2023-05-22 05:02:44.912982596,Delivered,207.21,Credit Card,Rio de Janeiro,CE,Clothing,4,11
ORD000969,CUST00090,2023-05-22 08:33:01.836367274,Delivered,215.17,Cash,Fortaleza,CE,Books,5,8
ORD000970,CUST01672,2023-05-22 12:03:18.759751950,Delivered,296.94,Cash,Brasilia,SP,Home & Garden,4,12
ORD000971,CUST00698,2023-05-22 15:33:35.683136628,Delivered,93.04,Credit Card,Fortaleza,DF,Beauty,4,6
ORD000972,CUST01340,2023-05-22 19:03:52.606521304,Delivered,104.79,PayPal,Salvador,BA,Sports,5,6
ORD000973,CUST01202,2023-05-22 22:34:09.529905982,Delivered,156.97,Credit Card,Fortaleza,RJ,Home & Garden,4,3
ORD000974,CUST00540,2023-05-23 02:04:26.453290658,Delivered,478.82,Credit Card,Fortaleza,CE,Books,4,12
ORD000975,CUST00732,2023-05-23 05:34:43.376675336,Delivered,372.37,Credit Card,Fortaleza,CE,Beauty,4,2
ORD000976,CUST00869,2023-05-23 09:05:00.300060012,Processing,337.61,Credit Card,Sao Paulo,CE,Electronics,4,7
ORD000977,CUST00041,2023-05-23 12:35:17.223444690,Delivered,412.14,Credit Card,Brasilia,DF,Home & Garden,4,6
ORD000978,CUST00740,2023-05-23 16:05:34.146829366,Shipped,81.24,Credit Card,Salvador,RJ,Sports,4,1
ORD000979,CUST01728,2023-05-23 19:35:51.070214042,Delivered,432.48,Cash,Rio de Janeiro,SP,Home & Garden,5,2
ORD000980,CUST01947,2023-05-23 23:06:07.993598720,Delivered,305.52,Debit Card,Salvador,BA,Electronics,5,2
ORD000981,CUST00502,2023-05-24 02:36:24.916983396,Cancelled,180.96,PayPal,Salvador,DF,Home & Garden,5,1
ORD000982,CUST00959,2023-05-24 06:06:41.840368074,Delivered,411.61,Debit Card,Sao Paulo,RJ,Sports,4,3
ORD000983,CUST01169,2023-05-24 09:36:58.763752750,Delivered,405.23,Credit Card,Sao Paulo,BA,Books,5,5
ORD000984,CUST01225,2023-05-24 13:07:15.687137428,Delivered,425.94,Cash,Fortaleza,SP,Sports,4,4
ORD000985,CUST00929,2023-05-24 16:37:32.610522104,Delivered,75.45,PayPal,Salvador,BA,Books,2,12
ORD000986,CUST01748,2023-05-24 20:07:49.533906782,Delivered,485.29,Credit Card,Brasilia,CE,Sports,4,2
ORD000987,CUST00461,2023-05-24 23:38:06.457291458,Delivered,480.62,Credit Card,Sao Paulo,CE,Clothing,4,8
ORD000988,CUST00732,2023-05-25 03:08:23.380676136,Delivered,191.59,Debit Card,Sao Paulo,DF,Home & Garden,2,9
ORD000989,CUST00752,2023-05-25 06:38:40.304060812,Delivered,51.63,Debit Card,Brasilia,BA,Home & Garden,2,8
ORD000990,CUST00925,2023-05-25 10:08:57.227445490,Delivered,100.19,PayPal,Sao Paulo,CE,Electronics,4,7
ORD000991,CUST00909,2023-05-25 13:39:14.150830166,Delivered,496.56,Credit Card,Brasilia,DF,Clothing,4,10
ORD000992,CUST01582,2023-05-25 17:09:31.074214844,Delivered,290.25,Credit Card,Rio de Janeiro,DF,Electronics,4,2
ORD000993,CUST01571,2023-05-25 20:39:47.997599520,Delivered,191.18,Debit Card,Brasilia,DF,Home & Garden,3,6
ORD000994,CUST01277,2023-05-26 00:10:04.920984196,Shipped,158.34,Debit Card,Rio de Janeiro,SP,Electronics,4,11
ORD000995,CUST00390,2023-05-26 03:40:21.844368874,Delivered,143.36,Credit Card,Fortaleza,CE,Books,4,4
ORD000996,CUST01618,2023-05-26 07:10:38.767753550,Cancelled,338.79,Credit Card,Fortaleza,CE,Clothing,2,5
ORD000997,CUST00883,2023-05-26 10:40:55.691138228,Delivered,221.31,Debit Card,Sao Paulo,RJ,Sports,4,9
ORD000998,CUST00256,2023-05-26 14:11:12.614522904,Delivered,483.4,Debit Card,Brasilia,SP,Books,2,13
ORD000999,CUST00709,2023-05-26 17:41:29.537907582,Delivered,348.24,Credit Card,Sao Paulo,CE,Beauty,5,9
ORD001000,CUST01839,2023-05-26 21:11:46.461292258,Delivered,400.18,Credit Card,Brasilia,CE,Sports,4,4
ORD001001,CUST01945,2023-05-27 00:42:03.384676936,Delivered,160.52,PayPal,Sao Paulo,RJ,Electronics,4,8
ORD001002,CUST00450,2023-05-27 04:12:20.308061612,Delivered,58.01,Cash,Fortaleza,BA,Home & Garden,3,11
ORD001003,CUST00010,2023-05-27 07:42:37.231446290,Delivered,254.15,Credit Card,Fortaleza,BA,Books,4,5
ORD001004,CUST00824,2023-05-27 11:12:54.154830966,Cancelled,171.0,Credit Card,Sao Paulo,SP,Clothing,4,9
ORD001005,CUST00798,2023-05-27 14:43:11.078215644,Delivered,117.0,Cash,Brasilia,DF,Sports,5,2
ORD001006,CUST01266,2023-05-27 18:13:28.001600320,Delivered,477.27,Credit Card,Salvador,RJ,Beauty,5,4
ORD001007,CUST01275,2023-05-27 21:43:44.924984998,Delivered,233.11,Debit Card,Brasilia,RJ,Books,1,3
ORD001008,CUST00877,2023-05-28 01:14:01.848369674,Delivered,103.86,Debit Card,Sao Paulo,CE,Home & Garden,5,7
ORD001009,CUST01029,2023-05-28 04:44:18.771754352,Delivered,115.35,Credit Card,Brasilia,CE,Clothing,4,14
ORD001010,CUST01143,2023-05-28 08:14:35.695139028,Delivered,154.74,Debit Card,Rio de Janeiro,RJ,Clothing,3,2
ORD001011,CUST01016,2023-05-28 11:44:52.618523704,Processing,499.67,Debit Card,Brasilia,DF,Sports,5,3
ORD001012,CUST01825,2023-05-28 15:15:09.541908382,Delivered,148.65,Debit Card,Fortaleza,BA,Books,3,9
ORD001013,CUST00374,2023-05-28 18:45:26.465293058,Delivered,177.82,Credit Card,Fortaleza,SP,Books,4,8
ORD001014,CUST01089,2023-05-28 22:15:43.388677736,Delivered,336.48,Cash,Rio de Janeiro,BA,Clothing,5,2
ORD001015,CUST00146,2023-05-29 01:46:00.312062412,Delivered,161.1,Credit Card,Brasilia,SP,Electronics,5,6
ORD001016,CUST00224,2023-05-29 05:16:17.235447090,Delivered,123.59,Debit Card,Salvador,DF,Clothing,5,14
ORD001017,CUST01263,2023-05-29 08:46:34.158831766,Delivered,96.15,PayPal,Brasilia,RJ,Home & Garden,5,3
ORD001018,CUST00177,2023-05-29 12:16:51.082216444,Delivered,170.09,Credit Card,Fortaleza,DF,Books,5,12
ORD001019,CUST01803,2023-05-29 15:47:08.005601120,Delivered,70.84,PayPal,Fortaleza,RJ,Sports,4,13
ORD001020,CUST00853,2023-05-29 19:17:24.928985798,Delivered,28.95,Cash,Sao Paulo,CE,Books,1,6
ORD001021,CUST01306,2023-05-29 22:47:41.852370474,Delivered,406.23,Credit Card,Fortaleza,SP,Clothing,5,14
ORD001022,CUST00063,2023-05-30 02:17:58.775755152,Delivered,86.19,Credit Card,Sao Paulo,CE,Home & Garden,5,5
ORD001023,CUST01241,2023-05-30 05:48:15.699139828,Delivered,392.47,Cash,Fortaleza,RJ,Electronics,4,10
ORD001024,CUST01878,2023-05-30 09:18:32.622524506,Delivered,402.82,Credit Card,Fortaleza,SP,Books,5,4
ORD001025,CUST00827,2023-05-30 12:48:49.545909182,Shipped,278.2,Credit Card,Salvador,SP,Clothing,3,12
ORD001026,CUST00795,2023-05-30 16:19:06.469293858,Shipped,168.65,Cash,Sao Paulo,CE,Beauty,4,7
ORD001027,CUST00689,2023-05-30 19:49:23.392678536,Delivered,89.62,PayPal,Sao Paulo,SP,Clothing,3,11
ORD001028,CUST01485,2023-05-30 23:19:40.316063212,Delivered,373.67,Cash,Fortaleza,RJ,Clothing,4,10
ORD001029,CUST01953,2023-05-31 02:49:57.239447890,Delivered,308.67,Credit Card,Sao Paulo,RJ,Home & Garden,5,7
ORD001030,CUST01634,2023-05-31 06:20:14.162832566,Delivered,334.62,Credit Card,Fortaleza,CE,Clothing,4,4
ORD001031,CUST00105,2023-05-31 09:50:31.086217244,Shipped,24.16,Credit Card,Fortaleza,DF,Clothing,5,3
ORD001032,CUST01123,2023-05-31 13:20:48.009601920,Delivered,465.21,Debit Card,Brasilia,RJ,Clothing,5,4
ORD001033,CUST00511,2023-05-31 16:51:04.932986598,Processing,51.82,Debit Card,Sao Paulo,RJ,Books,4,2
ORD001034,CUST00385,2023-05-31 20:21:21.856371274,Processing,196.07,Credit Card,Rio de Janeiro,SP,Clothing,5,4
ORD001035,CUST00405,2023-05-31 23:51:38.779755952,Delivered,213.3,Credit Card,Sao Paulo,SP,Home & Garden,3,4
ORD001036,CUST00823,2023-06-01 03:21:55.703140628,Delivered,20.65,Debit Card,Sao Paulo,RJ,Beauty,5,12
ORD001037,CUST00518,2023-06-01 06:52:12.626525306,Delivered,258.6,Debit Card,Salvador,CE,Books,4,5
ORD001038,CUST00476,2023-06-01 10:22:29.549909982,Shipped,381.35,Credit Card,Rio de Janeiro,DF,Beauty,4,1
ORD001039,CUST00709,2023-06-01 13:52:46.473294660,Delivered,415.17,Cash,Rio de Janeiro,SP,Clothing,5,2
ORD001040,CUST01887,2023-06-01 17:23:03.396679336,Shipped,442.11,Credit Card,Salvador,SP,Electronics,5,8
ORD001041,CUST01669,2023-06-01 20:53:20.320064012,Delivered,254.11,Debit Card,Salvador,DF,Beauty,5,8
ORD001042,CUST01894,2023-06-02 00:23:37.243448690,Delivered,322.71,PayPal,Sao Paulo,SP,Home & Garden,5,8
ORD001043,CUST00771,2023-06-02 03:53:54.166833366,Shipped,58.17,Debit Card,Brasilia,CE,Electronics,5,5
ORD001044,CUST01461,2023-06-02 07:24:11.090218044,Delivered,254.26,Credit Card,Salvador,SP,Home & Garden,4,8
ORD001045,CUST01047,2023-06-02 10:54:28.013602720,Delivered,94.31,Credit Card,Rio de Janeiro,SP,Electronics,5,9
ORD001046,CUST00997,2023-06-02 14:24:44.936987398,Delivered,197.43,PayPal,Rio de Janeiro,RJ,Clothing,4,14
ORD001047,CUST01589,2023-06-02 17:55:01.860372074,Delivered,178.07,Credit Card,Sao Paulo,CE,Electronics,3,4
ORD001048,CUST00677,2023-06-02 21:25:18.783756752,Delivered,223.3,Debit Card,Brasilia,CE,Beauty,4,4
ORD001049,CUST00714,2023-06-03 00:55:35.707141428,Delivered,294.39,Cash,Fortaleza,RJ,Electronics,4,7
ORD001050,CUST01482,2023-06-03 04:25:52.630526106,Processing,453.38,Cash,Salvador,BA,Home & Garden,4,5
ORD001051,CUST00083,2023-06-03 07:56:09.553910782,Shipped,209.35,Debit Card,Salvador,DF,Clothing,4,11
ORD001052,CUST01169,2023-06-03 11:26:26.477295460,Delivered,490.94,PayPal,Sao Paulo,CE,Home & Garden,3,10
ORD001053,CUST01109,2023-06-03 14:56:43.400680136,Delivered,384.33,Cash,Brasilia,BA,Clothing,5,1
ORD001054,CUST01102,2023-06-03 18:27:00.324064814,Delivered,265.51,Credit Card,Rio de Janeiro,DF,Beauty,5,8
ORD001055,CUST00457,2023-06-03 21:57:17.247449490,Delivered,329.13,Credit Card,Rio de Janeiro,CE,Sports,5,4
ORD001056,CUST01902,2023-06-04 01:27:34.170834168,Cancelled,69.07,Credit Card,Fortaleza,SP,Books,4,8
ORD001057,CUST00001,2023-06-04 04:57:51.094218844,Delivered,425.37,Credit Card,Rio de Janeiro,CE,Beauty,5,2
ORD001058,CUST00051,2023-06-04 08:28:08.017603520,Delivered,299.53,PayPal,Salvador,DF,Beauty,3,12
ORD001059,CUST00685,2023-06-04 11:58:24.940988198,Delivered,493.31,Debit Card,Fortaleza,BA,Books,5,12
ORD001060,CUST00717,2023-06-04 15:28:41.864372874,Delivered,325.49,PayPal,Brasilia,SP,Home & Garden,4,4
ORD001061,CUST01796,2023-06-04 18:58:58.787757552,Delivered,420.37,PayPal,Fortaleza,DF,Beauty,5,2
ORD001062,CUST01470,2023-06-04 22:29:15.711142228,Delivered,403.89,Debit Card,Brasilia,DF,Clothing,4,5
ORD001063,CUST00449,2023-06-05 01:59:32.634526906,Delivered,185.82,Debit Card,Rio de Janeiro,CE,Electronics,5,10
ORD001064,CUST00881,2023-06-05 05:29:49.557911582,Delivered,144.61,Credit Card,Sao Paulo,RJ,Beauty,5,10
ORD001065,CUST00488,2023-06-05 09:00:06.481296260,Delivered,226.64,PayPal,Fortaleza,RJ,Books,5,14
ORD001066,CUST01824,2023-06-05 12:30:23.404680936,Delivered,244.28,Credit Card,Fortaleza,SP,Beauty,3,8
ORD001067,CUST00034,2023-06-05 16:00:40.328065614,Delivered,135.24,Debit Card,Salvador,DF,Home & Garden,4,11
ORD001068,CUST01372,2023-06-05 19:30:57.251450290,Delivered,449.41,Credit Card,Salvador,BA,Home & Garden,5,7
ORD001069,CUST00095,2023-06-05 23:01:14.174834968,Delivered,280.42,Cash,Brasilia,SP,Home & Garden,4,11
ORD001070,CUST01096,2023-06-06 02:31:31.098219644,Delivered,489.65,Cash,Sao Paulo,SP,Clothing,5,5
ORD001071,CUST01575,2023-06-06 06:01:48.021604322,Delivered,408.81,Debit Card,Salvador,CE,Beauty,4,11
ORD001072,CUST00154,2023-06-06 09:32:04.944988998,Delivered,286.74,Debit Card,Salvador,BA,Home & Garden,5,7
ORD001073,CUST00250,2023-06-06 13:02:21.868373674,Processing,474.58,Debit Card,Rio de Janeiro,DF,Sports,5,5
ORD001074,CUST00674,2023-06-06 16:32:38.791758352,Processing,262.34,Credit Card,Rio de Janeiro,DF,Electronics,5,7
ORD001075,CUST00438,2023-06-06 20:02:55.715143028,Delivered,445.81,Credit Card,Salvador,DF,Home & Garden,1,4
ORD001076,CUST00118,2023-06-06 23:33:12.638527706,Shipped,191.91,Debit Card,Brasilia,SP,Clothing,4,4
ORD001077,CUST00771,2023-06-07 03:03:29.561912382,Delivered,201.75,Credit Card,Sao Paulo,CE,Electronics,5,10
ORD001078,CUST01915,2023-06-07 06:33:46.485297060,Delivered,220.7,Credit Card,Salvador,SP,Electronics,5,4
ORD001079,CUST01330,2023-06-07 10:04:03.408681736,Delivered,282.38,Credit Card,Brasilia,RJ,Books,3,11
ORD001080,CUST00268,2023-06-07 13:34:20.332066414,Delivered,285.68,Credit Card,Brasilia,RJ,Home & Garden,4,8
ORD001081,CUST01985,2023-06-07 17:04:37.255451090,Delivered,258.27,Credit Card,Salvador,DF,Home & Garden,5,1
ORD001082,CUST01078,2023-06-07 20:34:54.178835768,Delivered,166.88,Credit Card,Brasilia,CE,Beauty,5,10
ORD001083,CUST00236,2023-06-08 00:05:11.102220444,Delivered,465.06,Credit Card,Fortaleza,DF,Clothing,5,5
ORD001084,CUST00389,2023-06-08 03:35:28.025605122,Delivered,302.52,Credit Card,Brasilia,DF,Sports,5,12
ORD001085,CUST00990,2023-06-08 07:05:44.948989798,Delivered,215.71,Debit Card,Salvador,SP,Beauty,5,10
ORD001086,CUST01758,2023-06-08 10:36:01.872374476,Processing,332.56,Cash,Brasilia,DF,Sports,3,2
ORD001087,CUST00763,2023-06-08 14:06:18.795759152,Delivered,388.62,Credit Card,Salvador,DF,Books,3,10
ORD001088,CUST01849,2023-06-08 17:36:35.719143828,Delivered,481.15,PayPal,Rio de Janeiro,CE,Sports,2,4
ORD001089,CUST00401,2023-06-08 21:06:52.642528506,Delivered,259.78,Credit Card,Salvador,CE,Clothing,5,5
ORD001090,CUST00624,2023-06-09 00:37:09.565913182,Delivered,73.81,Debit Card,Brasilia,CE,Books,4,8
ORD001091,CUST00767,2023-06-09 04:07:26.489297860,Delivered,231.57,Debit Card,Salvador,DF,Home & Garden,2,2
ORD001092,CUST01327,2023-06-09 07:37:43.412682536,Delivered,249.91,Debit Card,Sao Paulo,CE,Sports,4,2
ORD001093,CUST00919,2023-06-09 11:08:00.336067214,Delivered,450.56,Debit Card,Salvador,CE,Clothing,4,2
ORD001094,CUST01231,2023-06-09 14:38:17.259451890,Delivered,209.5,Credit Card,Salvador,BA,Clothing,5,14
ORD001095,CUST01253,2023-06-09 18:08:34.182836568,Delivered,477.6,Credit Card,Sao Paulo,BA,Home & Garden,5,8
ORD001096,CUST00853,2023-06-09 21:38:51.106221244,Delivered,252.86,PayPal,Sao Paulo,RJ,Clothing,5,12
ORD001097,CUST01934,2023-06-10 01:09:08.029605922,Delivered,487.41,Credit Card,Sao Paulo,SP,Books,1,14
ORD001098,CUST00578,2023-06-10 04:39:24.952990598,Delivered,23.94,Credit Card,Fortaleza,SP,Books,5,3
ORD001099,CUST00075,2023-06-10 08:09:41.876375276,Delivered,451.43,Credit Card,Salvador,CE,Beauty,4,5
ORD001100,CUST00435,2023-06-10 11:39:58.799759952,Delivered,466.94,Credit Card,Sao Paulo,RJ,Electronics,5,2
ORD001101,CUST00103,2023-06-10 15:10:15.723144630,Shipped,481.29,Debit Card,Sao Paulo,RJ,Home & Garden,2,6
